CN001015000	CN001015006	芜湖县
CN001015000	CN001015007	无为县
CN001015000	CN001015008	弋江区
CN001016000	CN001016001	广德县
CN001016000	CN001016002	旌德县
CN001016000	CN001016003	泾县
CN001016000	CN001016004	绩溪县
CN001016000	CN001016005	郎溪县
CN001016000	CN001016006	宁国市
CN001016000	CN001016008	宣城市经济开发区
CN001016000	CN001016007	宣州区
CN003001000	CN003001001	昌平区
CN003001000	CN003001002	朝阳区
CN003001000	CN003001003	大兴区
CN003001000	CN003001004	东城区
CN003001000	CN003001005	房山区
CN003001000	CN003001006	丰台区
CN003001000	CN003001007	海淀区
CN003001000	CN003001008	怀柔区
CN003001000	CN003001009	门头沟区
CN003001000	CN003001010	密云区
CN003001000	CN003001011	平谷区
CN003001000	CN003001012	石景山区
CN003001000	CN003001013	顺义区
CN003001000	CN003001014	通州区
CN003001000	CN003001015	西城区
CN003001000	CN003001016	延庆区
CN034002000	CN034002001	巴南区
CN034002000	CN034002002	北碚区
CN034002000	CN034002003	璧山区
CN034002000	CN034001001	城口县
CN034002000	CN034002004	大渡口区
CN034002000	CN034002005	大足区
CN034002000	CN034001002	垫江县
CN034002000	CN034001003	丰都县
CN034002000	CN034001004	奉节县
CN034002000	CN034002006	涪陵区
CN034002000	CN034002007	合川区
CN034002000	CN034002008	江北区
CN034002000	CN034002009	江津区
CN034002000	CN034002010	九龙坡区
CN034002000	CN034002011	开州区
CN034002000	CN034002025	梁平区
CN034002000	CN034002012	南岸区
CN034002000	CN034002013	南川区
CN034002000	CN034001006	彭水苗族土家族自治县
CN034002000	CN034002014	黔江区
CN034002000	CN034002015	綦江区
CN034002000	CN034002016	荣昌区
CN034002000	CN034002017	沙坪坝区
CN034002000	CN034001007	石柱土家族自治县
CN034002000	CN034002018	铜梁区
CN034002000	CN034002019	潼南区
CN034002000	CN034002020	万州区
CN034002000	CN034002026	武隆区
CN034002000	CN034001009	巫山县
CN034002000	CN034001010	巫溪县
CN034002000	CN034001011	秀山土家族苗族自治县
CN034002000	CN034002021	永川区
CN034002000	CN034001012	酉阳土家族苗族自治县
CN034002000	CN034002022	渝北区
CN034002000	CN034001013	云阳县
CN034002000	CN034002023	渝中区
CN034002000	CN034002024	长寿区
CN034002000	CN034001014	忠县
CN004001000	CN004001001	仓山区
CN004001000	CN004001002	福清市
CN004001000	CN004001003	鼓楼区
CN004001000	CN004001004	晋安区
CN004001000	CN004001005	连江县
CN004001000	CN004001006	罗源县
CN004001000	CN004001007	马尾区
CN004001000	CN004001008	闽侯县
CN004001000	CN004001009	闽清县
CN004001000	CN004001010	平潭县
CN004001000	CN004001011	台江区
CN004001000	CN004001012	永泰县
CN004001000	CN004001013	长乐市
CN004002000	CN004002001	连城县
CN004002000	CN004002002	上杭县
CN004002000	CN004002003	武平县
CN004002000	CN004002004	新罗区
CN004002000	CN004002005	永定区
CN004002000	CN004002006	漳平市
CN004002000	CN004002007	长汀县
CN004003000	CN004003001	光泽县
CN004003000	CN004003002	建瓯市
CN004003000	CN004003003	建阳区
CN004003000	CN004003004	浦城县
CN004003000	CN004003005	邵武市
CN004003000	CN004003006	顺昌县
CN004003000	CN004003007	松溪县
CN004003000	CN004003008	武夷山市
CN004003000	CN004003009	延平区
CN004003000	CN004003010	政和县
CN004004000	CN004004001	福安市
CN004004000	CN004004002	福鼎市
CN004004000	CN004004003	古田县
CN004004000	CN004004004	蕉城区
CN004004000	CN004004005	屏南县
CN004004000	CN004004006	寿宁县
CN004004000	CN004004007	霞浦县
CN004004000	CN004004008	柘荣县
CN004004000	CN004004009	周宁县
CN004005000	CN004005001	城厢区
CN004005000	CN004005002	涵江区
CN004005000	CN004005003	荔城区
CN004005000	CN004005004	仙游县
CN004005000	CN004005005	秀屿区
CN004006000	CN004006001	安溪县
CN004006000	CN004006002	德化县
CN004006000	CN004006003	丰泽区
CN004006000	CN004006004	惠安县
CN004006000	CN004006005	晋江市
CN004006000	CN004006006	金门县
CN004006000	CN004006007	鲤城区
CN004006000	CN004006008	洛江区
CN004006000	CN004006009	南安市
CN004006000	CN004006010	泉港区
CN004006000	CN004006011	石狮市
CN004006000	CN004006012	永春县
CN004007000	CN004007001	大田县
CN004007000	CN004007002	将乐县
CN004007000	CN004007003	建宁县
CN004007000	CN004007004	梅列区
CN004007000	CN004007005	明溪县
CN004007000	CN004007006	宁化县
CN004007000	CN004007007	清流县
CN004007000	CN004007008	三元区
CN004007000	CN004007009	沙县
CN004007000	CN004007010	泰宁县
CN004007000	CN004007011	永安市
CN004007000	CN004007012	尤溪县
CN004008000	CN004008001	海沧区
CN004008000	CN004008002	湖里区
CN004008000	CN004008003	集美区
CN004008000	CN004008004	思明区
CN004008000	CN004008005	同安区
CN004008000	CN004008006	翔安区
CN004009000	CN004009001	东山县
CN004009000	CN004009002	华安县
CN004009000	CN004009003	龙海市
CN004009000	CN004009004	龙文区
CN004009000	CN004009005	南靖县
CN004009000	CN004009006	平和县
CN004009000	CN004009007	芗城区
CN004009000	CN004009008	云霄县
CN004009000	CN004009009	漳浦县
CN004009000	CN004009010	长泰县
CN004009000	CN004009011	诏安县
CN005001000	CN005001001	白银区
CN005001000	CN005001002	会宁县
CN005001000	CN005001003	景泰县
CN005001000	CN005001004	靖远县
CN005001000	CN005001005	平川区
CN005002000	CN005002001	安定区
CN005002000	CN005002002	临洮县
CN005002000	CN005002003	陇西县
CN005002000	CN005002004	岷县
CN005002000	CN005002005	通渭县
CN005002000	CN005002006	渭源县
CN005002000	CN005002007	漳县
CN005003000	CN005003001	迭部县
CN005003000	CN005003002	合作市
CN005003000	CN005003003	临潭县
CN005003000	CN005003004	碌曲县
CN005003000	CN005003005	玛曲县
CN005003000	CN005003006	夏河县
CN005003000	CN005003007	舟曲县
CN005003000	CN005003008	卓尼县
CN005004000	CN005004001	嘉峪关市
CN005005000	CN005005001	金川区
CN005005000	CN005005002	永昌县
CN005006000	CN005006001	阿克塞哈萨克族自治县
CN005006000	CN005006002	敦煌市
CN005006000	CN005006003	瓜州县
CN005006000	CN005006004	金塔县
CN005006000	CN005006005	肃北蒙古族自治县
CN005006000	CN005006006	肃州区
CN005006000	CN005006007	玉门市
CN005007000	CN005007001	安宁区
CN005007000	CN005007002	城关区
CN005007000	CN005007003	皋兰县
CN005007000	CN005007004	红古区
CN005007000	CN005007009	兰州新区
CN005007000	CN005007005	七里河区
CN005007000	CN005007006	西固区
CN005007000	CN005007007	永登县
CN005007000	CN005007008	榆中县
CN005008000	CN005008001	东乡族自治县
CN005008000	CN005008002	广河县
CN005008000	CN005008003	和政县
CN005008000	CN005008004	积石山保安族东乡族撒拉族自治县
CN005008000	CN005008005	康乐县
CN005008000	CN005008006	临夏市
CN005008000	CN005008007	临夏县
CN005008000	CN005008008	永靖县
CN005009000	CN005009001	成县
CN005009000	CN005009002	宕昌县
CN005009000	CN005009003	徽县
CN005009000	CN005009004	康县
CN005009000	CN005009005	两当县
CN005009000	CN005009006	礼县
CN005009000	CN005009007	文县
CN005009000	CN005009008	武都区
CN005009000	CN005009009	西和县
CN005010000	CN005010001	崇信县
CN005010000	CN005010002	华亭县
CN005010000	CN005010003	泾川县
CN005010000	CN005010004	静宁县
CN005010000	CN005010005	崆峒区
CN005010000	CN005010006	灵台县
CN005010000	CN005010008	平凉工业园区
CN005010000	CN005010007	庄浪县
CN005011000	CN005011001	合水县
CN005011000	CN005011002	华池县
CN005011000	CN005011003	环县
CN005011000	CN005011004	宁县
CN005011000	CN005011005	庆城县
CN005011000	CN005011006	西峰区
CN005011000	CN005011007	正宁县
CN005011000	CN005011008	镇原县
CN005012000	CN005012001	甘谷县
CN005012000	CN005012002	麦积区
CN005012000	CN005012003	秦安县
CN005012000	CN005012004	清水县
CN005012000	CN005012005	秦州区
CN005012000	CN005012006	武山县
CN005012000	CN005012007	张家川回族自治县
CN005013000	CN005013001	古浪县
CN005013000	CN005013002	凉州区
CN005013000	CN005013003	民勤县
CN005013000	CN005013004	天祝藏族自治县
CN005014000	CN005014001	甘州区
CN005014000	CN005014002	高台县
CN005014000	CN005014003	临泽县
CN005014000	CN005014004	民乐县
CN005014000	CN005014005	山丹县
CN005014000	CN005014006	肃南裕固族自治县
CN006001000	CN006001001	潮安区
CN006001000	CN006001002	饶平县
CN006001000	CN006001003	湘桥区
CN006002000	CN006002001	东莞市
CN006003000	CN006003001	高明区
CN006003000	CN006003002	南海区
CN006003000	CN006003003	三水区
CN006003000	CN006003004	禅城区
CN006003000	CN006003005	顺德区
CN006004000	CN006004001	白云区
CN006004000	CN006004002	从化区
CN006004000	CN006004003	番禺区
CN006004000	CN006004004	海珠区
CN006004000	CN006004005	花都区
CN006004000	CN006004006	黄埔区
CN006004000	CN006004007	荔湾区
CN006004000	CN006004008	南沙区
CN006004000	CN006004009	天河区
CN006004000	CN006004010	越秀区
CN006004000	CN006004011	增城区
CN006005000	CN006005001	东源县
CN006005000	CN006005002	和平县
CN006005000	CN006005003	连平县
CN006005000	CN006005004	龙川县
CN006005000	CN006005005	源城区
CN006005000	CN006005006	紫金县
CN006006000	CN006006001	博罗县
CN006006000	CN006006002	惠城区
CN006006000	CN006006003	惠东县
CN006006000	CN006006004	惠阳区
CN006006000	CN006006005	龙门县
CN006007000	CN006007001	恩平市
CN006007000	CN006007002	鹤山市
CN006007000	CN006007003	江海区
CN006007000	CN006007004	开平市
CN006007000	CN006007005	蓬江区
CN006007000	CN006007006	台山市
CN006007000	CN006007007	新会区
CN006008000	CN006008001	惠来县
CN006008000	CN006008002	揭东区
CN006008000	CN006008003	揭西县
CN006008000	CN006008004	普宁市
CN006008000	CN006008005	榕城区
CN006009000	CN006009001	电白区
CN006009000	CN006009002	高州市
CN006009000	CN006009003	化州市
CN006009000	CN006009004	茂南区
CN006009000	CN006009005	信宜市
CN006010000	CN006010001	大埔县
CN006010000	CN006010002	丰顺县
CN006010000	CN006010003	蕉岭县
CN006010000	CN006010004	梅江区
CN006010000	CN006010005	梅县区
CN006010000	CN006010006	平远县
CN006010000	CN006010007	五华县
CN006010000	CN006010008	兴宁市
CN006011000	CN006011001	佛冈县
CN006011000	CN006011002	连南瑶族自治县
CN006011000	CN006011003	连山壮族瑶族自治县
CN006011000	CN006011004	连州市
CN006011000	CN006011005	清城区
CN006011000	CN006011006	清新区
CN006011000	CN006011007	阳山县
CN006011000	CN006011008	英德市
CN006012000	CN006012001	潮南区
CN006012000	CN006012002	潮阳区
CN006012000	CN006012003	澄海区
CN006012000	CN006012004	濠江区
CN006012000	CN006012005	金平区
CN006012000	CN006012006	龙湖区
CN006012000	CN006012007	南澳县
CN006013000	CN006013001	城区
CN006013000	CN006013002	海丰县
CN006013000	CN006013003	陆丰市
CN006013000	CN006013004	陆河县
CN006014000	CN006014001	乐昌市
CN006014000	CN006014002	南雄市
CN006014000	CN006014003	曲江区
CN006014000	CN006014004	仁化县
CN006014000	CN006014005	乳源瑶族自治县
CN006014000	CN006014006	始兴县
CN006014000	CN006014007	翁源县
CN006014000	CN006014008	武江区
CN006014000	CN006014009	新丰县
CN006014000	CN006014010	浈江区
CN006015000	CN006015001	宝安区
CN006015000	CN006015002	福田区
CN006015000	CN006015003	龙岗区
CN006015000	CN006015007	龙华区
CN006015000	CN006015004	罗湖区
CN006015000	CN006015005	南山区
CN006015000	CN006015008	坪山区
CN006015000	CN006015006	盐田区
CN006016000	CN006016001	江城区
CN006016000	CN006016002	阳春市
CN006016000	CN006016003	阳东区
CN006016000	CN006016004	阳西县
CN006017000	CN006017001	罗定市
CN006017000	CN006017002	新兴县
CN006017000	CN006017003	云安区
CN006017000	CN006017004	郁南县
CN006017000	CN006017005	云城区
CN006018000	CN006018001	赤坎区
CN006018000	CN006018002	雷州市
CN006018000	CN006018003	廉江市
CN006018000	CN006018004	麻章区
CN006018000	CN006018005	坡头区
CN006018000	CN006018006	遂溪县
CN006018000	CN006018007	吴川市
CN006018000	CN006018008	霞山区
CN006018000	CN006018009	徐闻县
CN006019000	CN006019001	德庆县
CN006019000	CN006019002	鼎湖区
CN006019000	CN006019003	端州区
CN006019000	CN006019004	封开县
CN006019000	CN006019005	高要区
CN006019000	CN006019006	广宁县
CN006019000	CN006019007	怀集县
CN006019000	CN006019008	四会市
CN006020000	CN006020001	中山市
CN006021000	CN006021001	斗门区
CN006021000	CN006021002	金湾区
CN006021000	CN006021003	香洲区
CN007001000	CN007001001	德保县
CN007001000	CN007001002	靖西市
CN007001000	CN007001003	乐业县
CN007001000	CN007001004	凌云县
CN007001000	CN007001005	隆林各族自治县
CN007001000	CN007001006	那坡县
CN007001000	CN007001007	平果县
CN007001000	CN007001008	田东县
CN007001000	CN007001009	田林县
CN007001000	CN007001010	田阳县
CN007001000	CN007001011	西林县
CN007001000	CN007001012	右江区
CN007002000	CN007002001	海城区
CN007002000	CN007002002	合浦县
CN007002000	CN007002003	铁山港区
CN007002000	CN007002004	银海区
CN007003000	CN007003001	大新县
CN007003000	CN007003002	扶绥县
CN007003000	CN007003003	江州区
CN007003000	CN007003004	龙州县
CN007003000	CN007003005	宁明县
CN007003000	CN007003006	凭祥市
CN007003000	CN007003007	天等县
CN007004000	CN007004001	东兴市
CN007004000	CN007004002	防城区
CN007004000	CN007004003	港口区
CN007004000	CN007004004	上思县
CN007005000	CN007005001	港北区
CN007005000	CN007005002	港南区
CN007005000	CN007005003	桂平市
CN007005000	CN007005004	平南县
CN007005000	CN007005005	覃塘区
CN007006000	CN007006001	叠彩区
CN007006000	CN007006002	恭城瑶族自治县
CN007006000	CN007006003	灌阳县
CN007006000	CN007006004	灵川县
CN007006000	CN007006005	临桂区
CN007006000	CN007006006	荔浦县
CN007006000	CN007006007	龙胜各族自治县
CN007006000	CN007006008	平乐县
CN007006000	CN007006009	七星区
CN007006000	CN007006010	全州县
CN007006000	CN007006011	象山区
CN007006000	CN007006012	兴安县
CN007006000	CN007006013	秀峰区
CN007006000	CN007006014	阳朔县
CN007006000	CN007006015	雁山区
CN007006000	CN007006016	永福县
CN007006000	CN007006017	资源县
CN007007000	CN007007001	巴马瑶族自治县
CN007007000	CN007007002	大化瑶族自治县
CN007007000	CN007007003	东兰县
CN007007000	CN007007004	都安瑶族自治县
CN007007000	CN007007005	凤山县
CN007007000	CN007007006	环江毛南族自治县
CN007007000	CN007007007	金城江区
CN007007000	CN007007008	罗城仫佬族自治县
CN007007000	CN007007009	南丹县
CN007007000	CN007007010	天峨县
CN007007000	CN007007012	宜州区
CN007008000	CN007008001	八步区
CN007008000	CN007008002	富川瑶族自治县
CN007008000	CN007008003	平桂区
CN007008000	CN007008004	昭平县
CN007008000	CN007008005	钟山县
CN007009000	CN007009001	合山市
CN007009000	CN007009002	金秀瑶族自治县
CN007009000	CN007009003	武宣县
CN007009000	CN007009004	象州县
CN007009000	CN007009005	忻城县
CN007009000	CN007009006	兴宾区
CN007010000	CN007010001	城中区
CN007010000	CN007010002	柳北区
CN007010000	CN007010003	柳城县
CN007010000	CN007010004	柳江区
CN007010000	CN007010005	柳南区
CN007010000	CN007010006	鹿寨县
CN007010000	CN007010007	融安县
CN007010000	CN007010008	融水苗族自治县
CN007010000	CN007010009	三江侗族自治县
CN007010000	CN007010010	鱼峰区
CN007011000	CN007011001	宾阳县
CN007011000	CN007011002	横县
CN007011000	CN007011003	江南区
CN007011000	CN007011004	良庆区
CN007011000	CN007011005	隆安县
CN007011000	CN007011006	马山县
CN007011000	CN007011007	青秀区
CN007011000	CN007011008	上林县
CN007011000	CN007011009	武鸣区
CN007011000	CN007011010	兴宁区
CN007011000	CN007011011	西乡塘区
CN007011000	CN007011012	邕宁区
CN007012000	CN007012001	灵山县
CN007012000	CN007012002	浦北县
CN007012000	CN007012003	钦北区
CN007012000	CN007012004	钦南区
CN007013000	CN007013001	苍梧县
CN007013000	CN007013002	岑溪市
CN007013000	CN007013003	龙圩区
CN007013000	CN007013004	蒙山县
CN007013000	CN007013005	藤县
CN007013000	CN007013006	万秀区
CN007013000	CN007013007	长洲区
CN007014000	CN007014001	北流市
CN007014000	CN007014002	博白县
CN007014000	CN007014003	福绵区
CN007014000	CN007014004	陆川县
CN007014000	CN007014005	容县
CN007014000	CN007014006	兴业县
CN007014000	CN007014007	玉州区
CN008001000	CN008001001	关岭布依族苗族自治县
CN008001000	CN008001002	平坝区
CN008001000	CN008001003	普定县
CN008001000	CN008001004	西秀区
CN008001000	CN008001005	镇宁布依族苗族自治县
CN008001000	CN008001006	紫云苗族布依族自治县
CN008002000	CN008002001	大方县
CN008002000	CN008002002	赫章县
CN008002000	CN008002003	金沙县
CN008002000	CN008002004	纳雍县
CN008002000	CN008002005	黔西县
CN008002000	CN008002006	七星关区
CN008002000	CN008002007	威宁彝族回族苗族自治县
CN008002000	CN008002008	织金县
CN008003000	CN008003001	白云区
CN008003000	CN008003002	观山湖区
CN008003000	CN008003003	花溪区
CN008003000	CN008003004	开阳县
CN008003000	CN008003005	南明区
CN008003000	CN008003006	清镇市
CN008003000	CN008003007	乌当区
CN008003000	CN008003008	息烽县
CN008003000	CN008003009	修文县
CN008003000	CN008003010	云岩区
CN008004000	CN008004001	六枝特区
CN008004000	CN008004005	盘州市
CN008004000	CN008004003	水城县
CN008004000	CN008004004	钟山区
CN008005000	CN008005001	岑巩县
CN008005000	CN008005002	从江县
CN008005000	CN008005003	丹寨县
CN008005000	CN008005004	黄平县
CN008005000	CN008005005	剑河县
CN008005000	CN008005006	锦屏县
CN008005000	CN008005007	凯里市
CN008005000	CN008005008	雷山县
CN008005000	CN008005009	黎平县
CN008005000	CN008005010	麻江县
CN008005000	CN008005011	榕江县
CN008005000	CN008005012	三穗县
CN008005000	CN008005013	施秉县
CN008005000	CN008005014	台江县
CN008005000	CN008005015	天柱县
CN008005000	CN008005016	镇远县
CN008006000	CN008006001	都匀市
CN008006000	CN008006002	独山县
CN008006000	CN008006003	福泉市
CN008006000	CN008006004	贵定县
CN008006000	CN008006005	惠水县
CN008006000	CN008006006	荔波县
CN008006000	CN008006007	龙里县
CN008006000	CN008006008	罗甸县
CN008006000	CN008006009	平塘县
CN008006000	CN008006010	三都水族自治县
CN008006000	CN008006011	瓮安县
CN008006000	CN008006012	长顺县
CN008007000	CN008007001	安龙县
CN008007000	CN008007002	册亨县
CN008007000	CN008007003	普安县
CN008007000	CN008007004	晴隆县
CN008007000	CN008007005	望谟县
CN008007000	CN008007006	兴仁县
CN008007000	CN008007007	兴义市
CN008007000	CN008007008	贞丰县
CN008008000	CN008008001	碧江区
CN008008000	CN008008002	德江县
CN008008000	CN008008003	江口县
CN008008000	CN008008004	石阡县
CN008008000	CN008008005	思南县
CN008008000	CN008008006	松桃苗族自治县
CN008008000	CN008008007	万山区
CN008008000	CN008008008	沿河土家族自治县
CN008008000	CN008008009	印江土家族苗族自治县
CN008008000	CN008008010	玉屏侗族自治县
CN008009000	CN008009001	播州区
CN008009000	CN008009002	赤水市
CN008009000	CN008009003	道真仡佬族苗族自治县
CN008009000	CN008009004	凤冈县
CN008009000	CN008009005	红花岗区
CN008009000	CN008009006	汇川区
CN008009000	CN008009007	湄潭县
CN008009000	CN008009008	仁怀市
CN008009000	CN008009009	绥阳县
CN008009000	CN008009010	桐梓县
CN008009000	CN008009011	务川仡佬族苗族自治县
CN008009000	CN008009012	习水县
CN008009000	CN008009013	余庆县
CN008009000	CN008009014	正安县
CN009001000	CN009001001	儋州市
CN009002000	CN009002001	龙华区
CN009002000	CN009002002	美兰区
CN009002000	CN009002003	琼山区
CN009002000	CN009002004	秀英区
CN009003000	CN009003003	南沙群岛
CN009003000	CN009003002	西沙群岛
CN009003000	CN009003004	中沙群岛的岛礁及其海域
CN009004000	CN009004001	海棠区
CN009004000	CN009004002	吉阳区
CN009004000	CN009004003	天涯区
CN009004000	CN009004004	崖州区
CN010001000	CN010001001	安国市
CN010001000	CN010001002	安新县
CN010001000	CN010001025	保定白沟新城
CN010001000	CN010001024	保定高新技术产业开发区
CN010001000	CN010001003	博野县
CN010001000	CN010001004	定兴县
CN010001000	CN010001026	定州市
CN010001000	CN010001005	阜平县
CN010001000	CN010001006	高碑店市
CN010001000	CN010001007	高阳县
CN010001000	CN010001008	竞秀区
CN010001000	CN010001009	涞水县
CN010001000	CN010001010	涞源县
CN010001000	CN010001011	莲池区
CN010001000	CN010001012	蠡县
CN010001000	CN010001013	满城区
CN010001000	CN010001014	清苑区
CN010001000	CN010001015	曲阳县
CN010001000	CN010001016	容城县
CN010001000	CN010001017	顺平县
CN010001000	CN010001018	唐县
CN010001000	CN010001019	望都县
CN010001000	CN010001020	雄县
CN010001000	CN010001021	徐水区
CN010001000	CN010001022	易县
CN010001000	CN010001023	涿州市
CN010002000	CN010002001	泊头市
CN010002000	CN010002002	沧县
CN010002000	CN010002019	沧州渤海新区
CN010002000	CN010002018	沧州高新技术产业开发区
CN010002000	CN010002003	东光县
CN010002000	CN010002004	海兴县
CN010002000	CN010002017	河北沧州经济开发区
CN010002000	CN010002005	河间市
CN010002000	CN010002006	黄骅市
CN010002000	CN010002007	孟村回族自治县
CN010002000	CN010002008	南皮县
CN010002000	CN010002009	青县
CN010002000	CN010002010	任丘市
CN010002000	CN010002011	肃宁县
CN010002000	CN010002012	吴桥县
CN010002000	CN010002013	献县
CN010002000	CN010002014	新华区
CN010002000	CN010002015	盐山县
CN010002000	CN010002016	运河区
CN010003000	CN010003012	承德高新技术产业开发区
CN010003000	CN010003001	承德县
CN010003000	CN010003002	丰宁满族自治县
CN010003000	CN010003003	宽城满族自治县
CN010003000	CN010003004	隆化县
CN010003000	CN010003005	滦平县
CN010003000	CN010003013	平泉市
CN010003000	CN010003007	双滦区
CN010003000	CN010003008	双桥区
CN010003000	CN010003009	围场满族蒙古族自治县
CN010003000	CN010003010	兴隆县
CN010003000	CN010003011	鹰手营子矿区
CN010004000	CN010004001	成安县
CN010004000	CN010004002	磁县
CN010004000	CN010004003	丛台区
CN010004000	CN010004004	大名县
CN010004000	CN010004020	肥乡区
CN010004000	CN010004006	峰峰矿区
CN010004000	CN010004007	复兴区
CN010004000	CN010004008	广平县
CN010004000	CN010004009	馆陶县
CN010004000	CN010004023	邯郸冀南新区
CN010004000	CN010004022	邯郸经济技术开发区
CN010004000	CN010004011	邯山区
CN010004000	CN010004012	鸡泽县
CN010004000	CN010004013	临漳县
CN010004000	CN010004014	邱县
CN010004000	CN010004015	曲周县
CN010004000	CN010004016	涉县
CN010004000	CN010004017	魏县
CN010004000	CN010004018	武安市
CN010004000	CN010004021	永年区
CN010005000	CN010005001	安平县
CN010005000	CN010005002	阜城县
CN010005000	CN010005003	故城县
CN010005000	CN010005012	河北衡水经济开发区
CN010005000	CN010005013	衡水滨湖新区
CN010005000	CN010005004	景县
CN010005000	CN010005005	冀州区
CN010005000	CN010005006	饶阳县
CN010005000	CN010005007	深州市
CN010005000	CN010005008	桃城区
CN010005000	CN010005009	武强县
CN010005000	CN010005010	武邑县
CN010005000	CN010005011	枣强县
CN010006000	CN010006001	安次区
CN010006000	CN010006002	霸州市
CN010006000	CN010006003	大厂回族自治县
CN010006000	CN010006004	大城县
CN010006000	CN010006005	广阳区
CN010006000	CN010006006	固安县
CN010006000	CN010006011	廊坊经济技术开发区
CN010006000	CN010006007	三河市
CN010006000	CN010006008	文安县
CN010006000	CN010006009	香河县
CN010006000	CN010006010	永清县
CN010007000	CN010007001	北戴河区
CN010007000	CN010007009	北戴河新区
CN010007000	CN010007002	昌黎县
CN010007000	CN010007003	抚宁区
CN010007000	CN010007004	海港区
CN010007000	CN010007005	卢龙县
CN010007000	CN010007006	青龙满族自治县
CN010007000	CN010007008	秦皇岛市经济技术开发区
CN010007000	CN010007007	山海关区
CN010009000	CN010009001	藁城区
CN010009000	CN010009002	高邑县
CN010009000	CN010009003	井陉矿区
CN010009000	CN010009004	井陉县
CN010009000	CN010009005	晋州市
CN010009000	CN010009006	灵寿县
CN010009000	CN010009007	栾城区
